,region_name,region_id,week,date,inc,inc_w1,inc_w2,inclow,inclow_w1,inclow_w2,inctop,inctop_w1,inctop_w2,inc100,inc100_w1,inc100_w2,inc100low,inc100low_w1,inc100low_w2,inc100top,inc100top_w1,inc100top_w2,C6H6,C6H6_w1,C6H6_w2,CO,CO_w1,CO_w2,NO,NO_w1,NO_w2,NO2,NO2_w1,NO2_w2,NOXasNO2,NOXasNO2_w1,NOXasNO2_w2,O3,O3_w1,O3_w2,PM10,PM10_w1,PM10_w2,PM2p5,PM2p5_w1,PM2p5_w2,SO2,SO2_w1,SO2_w2,pmer,pmer_w1,pmer_w2,dirv,dirv_w1,dirv_w2,vitv,vitv_w1,vitv_w2,temp,temp_w1,temp_w2,hum,hum_w1,hum_w2,pst,pst_w1,pst_w2,r1,r1_w1,r1_w2,tempc,tempc_w1,tempc_w2
1433,Bretagne,4,202310,2023-03-05,5475,3419.0,5849.0,3698,1890.0,2497.0,7252,4948.0,9201.0,158,99.0,169.0,107,55.0,72.0,209,143.0,266.0,,,,,,,3.8171,6.416,5.3094,12.4181,14.325,15.7066,18.4359,24.3044,24.0869,62.0677,49.1258,55.9192,19.5945,15.9588,20.1691,14.1366,10.88,14.9779,,,,102586.61,101774.42,102899.42,77.28,119.42,202.6,5.2,5.24,3.8,278.2848,279.9353,282.9921,71.3036,82.183,85.9509,101849.5536,101047.6786,102169.8363,0.0125,0.0219,0.0071,5.1348,6.7853,9.8421
1434,Occitanie,5,202310,2023-03-05,8915,8852.0,24077.0,6000,5619.0,18570.0,11830,12085.0,29584.0,146,145.0,395.0,98,92.0,305.0,194,198.0,485.0,,,,,,,9.0562,13.2635,22.6699,17.2673,21.3374,32.8635,31.0476,41.6478,66.3085,58.6129,47.5794,52.685,21.8856,21.653,29.7904,16.938,15.0095,22.73,0.339,0.4623,0.7269,101929.55,101410.83,103109.75,254.35,194.6,170.44,3.38,3.38,2.35,277.0127,281.1436,281.5578,65.8567,77.3644,68.3588,98483.0697,98051.233,99714.2007,0.0035,0.0689,0.0005,3.8627,7.9936,8.4078
1435,Hauts-de-France,6,202310,2023-03-05,8548,7990.0,3475.0,5879,5368.0,1587.0,11217,10612.0,5363.0,140,131.0,57.0,96,88.0,26.0,184,174.0,88.0,1.3375,0.6711,0.995,0.2547,0.1862,0.2658,4.3464,5.2522,11.9261,18.3174,14.9544,18.1368,24.9623,22.9738,36.3993,45.756,45.4378,37.9752,21.0894,18.6969,28.0244,15.3374,12.8942,22.515,1.7373,0.6064,0.9256,102588.93,101781.96,102758.48,102.95,195.36,190.09,3.92,3.67,4.58,276.325,278.8393,281.0259,74.125,85.6339,87.7679,101839.7321,101046.4286,102021.9643,0.0045,0.0,0.0063,3.175,5.6893,7.8759
1436,Corse,7,202310,2023-03-05,400,303.0,722.0,81,0.0,299.0,719,609.0,1145.0,115,87.0,207.0,24,0.0,86.0,206,175.0,328.0,,,,,,0.6441,3.5059,3.6082,4.3563,11.2513,11.2241,13.5672,16.5632,16.7063,20.188,60.8404,49.4518,64.7741,12.6048,22.0814,16.4848,5.6191,11.0615,9.1516,1.045,1.109,1.4257,101224.02,101304.73,103160.54,137.5,145.98,133.39,3.05,2.76,2.64,282.9527,284.6205,282.7786,79.4375,83.0893,76.1964,101096.3393,101177.9464,103028.6607,0.0634,0.0732,0.0,9.8027,11.4705,9.6286
1437,Nouvelle-Aquitaine,8,202310,2023-03-05,16956,11819.0,14646.0,12765,7707.0,10678.0,21147,15931.0,18614.0,275,192.0,237.0,207,125.0,173.0,343,259.0,301.0,,,,0.2794,0.3132,0.4446,7.3476,9.7675,15.6277,16.854,15.6845,25.5491,28.0863,30.6226,49.4857,49.8,43.3661,44.8353,26.7185,17.7141,27.2138,22.2093,11.8043,20.5653,1.2244,0.7702,1.3314,102176.46,101490.57,103070.01,149.54,139.89,155.73,3.68,4.05,2.31,276.6918,280.8029,281.8664,67.6643,81.7214,77.8554,100561.0,99914.5714,101467.4732,0.0004,0.1496,0.0004,3.5418,7.6529,8.7164
1438,Pays de la Loire,9,202310,2023-03-05,3243,3424.0,2929.0,1526,1822.0,1448.0,4960,5026.0,4410.0,83,87.0,75.0,39,46.0,37.0,127,128.0,113.0,0.6398,0.7537,0.8843,0.2078,0.2511,0.4201,2.7492,5.1999,7.1457,12.6966,13.0372,17.4444,16.8986,20.9974,28.3833,53.4748,42.1844,49.0249,23.2667,18.0645,23.0953,18.2803,12.8192,18.0329,0.3191,0.3405,0.7455,102383.39,101619.64,102990.36,68.93,102.68,179.11,3.69,3.64,2.41,276.9821,280.2804,282.2839,67.4821,82.0536,82.8214,102056.7857,101298.9286,102668.3929,0.0036,0.1071,0.0018,3.8321,7.1304,9.1339
1439,Auvergne-Rhône-Alpes,10,202310,2023-03-05,17158,15581.0,15590.0,13053,12117.0,12186.0,21263,19045.0,18994.0,208,189.0,189.0,158,147.0,148.0,258,231.0,230.0,1.3565,0.9456,1.2301,0.3063,0.363,0.587,5.9843,12.9493,20.8025,16.7504,22.382,35.0438,7.2998,5.3618,7.4479,49.3098,37.3482,36.781,28.3159,22.2306,32.4319,23.4826,15.0021,24.8796,2.4323,4.7569,6.8873,101902.53,101454.82,103138.9,185.15,158.08,161.03,3.67,3.44,2.08,276.0665,280.3067,280.5345,67.119,75.9732,66.5134,97432.6786,97071.6964,98621.6815,0.0027,0.0272,0.0009,2.9165,7.1567,7.3845
1440,Grand Est,11,202310,2023-03-05,16763,11424.0,7948.0,12470,8367.0,5534.0,21056,14481.0,10362.0,296,202.0,140.0,220,148.0,97.0,372,256.0,183.0,,,,0.3177,0.3472,0.4192,8.4054,12.3918,15.5408,19.4923,19.6375,21.0535,32.3116,38.5776,44.815,48.8216,41.2616,38.0641,24.9354,21.5892,25.5721,18.0961,13.5165,17.9773,1.8033,0.9682,1.2391,102261.11,101664.32,103033.07,174.11,186.25,194.79,3.44,2.93,3.16,274.9739,279.1386,279.8446,70.5893,80.1107,82.4429,99803.2857,99260.75,100601.8929,0.0,0.0314,0.0021,1.8239,5.9886,6.6946
1441,Normandie,12,202310,2023-03-05,2685,1929.0,4049.0,1106,654.0,1807.0,4264,3204.0,6291.0,79,57.0,119.0,32,19.0,53.0,126,95.0,185.0,,,,0.2406,0.2071,0.2477,9.8177,12.3326,13.6041,19.6839,20.1505,21.5854,34.3281,38.7497,42.3592,55.9613,49.5634,47.668,20.7568,18.7153,23.815,13.361,12.5066,18.8217,1.6852,2.4866,6.0143,102573.71,101799.17,102868.17,96.03,118.57,189.96,4.86,4.33,4.22,276.9938,279.1251,281.4594,72.7902,82.7664,84.375,101389.5982,100632.5149,101701.5625,0.0219,0.0134,0.0051,3.8438,5.9751,8.3094
1442,Bourgogne-Franche-Comté,13,202310,2023-03-05,6902,7093.0,4417.0,4359,4588.0,2682.0,9445,9598.0,6152.0,240,247.0,154.0,152,160.0,94.0,328,334.0,214.0,,,,,,,6.5262,10.3172,14.6786,17.1695,19.2905,27.0362,27.1083,35.0413,49.5134,50.6907,39.6467,42.9467,26.3303,18.8297,28.0317,20.2,12.0431,20.9877,0.315,0.0652,0.4951,102076.79,101603.21,103132.68,136.61,175.71,215.89,4.12,3.02,2.08,275.8536,279.2071,279.5339,66.375,82.8214,78.25,99346.25,98920.7143,100411.7857,0.0,0.0857,0.0,2.7036,6.0571,6.3839
1443,Provence-Alpes-Côte d'Azur,1,202311,2023-03-12,8783,15058.0,14057.0,5183,10610.0,9114.0,12383,19506.0,19000.0,170,291.0,272.0,100,205.0,176.0,240,377.0,368.0,2.2259,1.0956,1.4208,0.2895,0.3528,0.2748,8.6007,8.004,8.8249,21.9816,20.036,21.229,35.132,32.2735,34.7243,57.444,50.4554,50.0407,24.5031,24.7568,27.0055,15.2387,16.7832,15.5797,3.0823,1.4386,1.4159,100691.16,101405.8,101286.96,224.51,205.27,173.84,5.74,4.68,3.47,283.994,280.7065,282.8208,68.7083,57.2381,72.75,97150.7738,97767.7976,97672.2619,0.0923,0.0065,0.031,10.844,7.5565,9.6708
1444,Île-de-France,2,202311,2023-03-12,17629,16761.0,14426.0,13955,13200.0,10812.0,21303,20322.0,18040.0,142,135.0,116.0,112,106.0,87.0,172,164.0,145.0,,,,0.1866,0.2461,0.29,9.9036,12.2988,28.9253,22.3051,29.1459,32.8285,37.4426,47.9859,77.1564,59.955,44.9768,37.9475,15.4702,27.7145,27.9238,9.2155,19.016,17.0607,,,,100413.57,102403.57,101726.43,225.18,88.21,113.93,5.13,4.64,3.79,281.3411,276.5964,280.1196,76.9286,64.1429,74.5714,99327.5,101275.7143,100621.0714,0.2875,0.0,0.0054,8.1911,3.4464,6.9696
1445,Centre-Val de Loire,3,202311,2023-03-12,3061,2685.0,2802.0,1857,1114.0,1392.0,4265,4256.0,4212.0,116,102.0,106.0,70,42.0,52.0,162,162.0,160.0,,,,0.1459,0.1817,0.2263,4.5376,6.8549,9.6161,11.4474,16.9859,15.9595,18.3544,27.4152,30.6617,64.9386,50.7359,42.3433,14.3366,26.2347,20.0568,10.0014,20.2951,14.5024,0.1417,0.3945,0.1895,100657.05,102258.3,101609.46,218.75,110.71,113.66,4.97,3.17,3.54,281.6786,276.3429,280.408,80.3571,64.7232,80.7143,98983.3036,100523.3929,99912.6786,0.1768,0.0,0.0375,8.5286,3.1929,7.258
1446,Bretagne,4,202311,2023-03-12,6376,5475.0,3419.0,4427,3698.0,1890.0,8325,7252.0,4948.0,184,158.0,99.0,128,107.0,55.0,240,209.0,143.0,,,,,,,3.6866,3.8171,6.416,11.7364,12.4181,14.325,17.4223,18.4359,24.3044,69.3121,62.0677,49.1258,17.5761,19.5945,15.9588,9.8704,14.1366,10.88,,,,100373.97,102586.61,101774.42,217.08,77.28,119.42,6.53,5.2,5.24,282.3149,278.2848,279.9353,85.4628,71.3036,82.183,99639.5685,101849.5536,101047.6786,0.2951,0.0125,0.0219,9.1649,5.1348,6.7853
1447,Occitanie,5,202311,2023-03-12,7770,8915.0,8852.0,5149,6000.0,5619.0,10391,11830.0,12085.0,127,146.0,145.0,84,98.0,92.0,170,194.0,198.0,,,,,,,12.1662,9.0562,13.2635,21.0212,17.2673,21.3374,39.3004,31.0476,41.6478,54.3751,58.6129,47.5794,20.6772,21.8856,21.653,14.3349,16.938,15.0095,0.7008,0.339,0.4623,101118.04,101929.55,101410.83,225.51,254.35,194.6,4.16,3.38,3.38,284.2213,277.0127,281.1436,75.838,65.8567,77.3644,97973.6012,98483.0697,98051.233,0.1195,0.0035,0.0689,11.0713,3.8627,7.9936
1448,Hauts-de-France,6,202311,2023-03-12,9646,8548.0,7990.0,6976,5879.0,5368.0,12316,11217.0,10612.0,158,140.0,131.0,114,96.0,88.0,202,184.0,174.0,0.6099,1.3375,0.6711,0.2477,0.2547,0.1862,4.0098,4.3464,5.2522,14.7951,18.3174,14.9544,20.925,24.9623,22.9738,53.5042,45.756,45.4378,13.9958,21.0894,18.6969,9.0685,15.3374,12.8942,1.1626,1.7373,0.6064,100133.21,102588.93,101781.96,208.84,102.95,195.36,4.51,3.92,3.67,279.5339,276.325,278.8393,86.5446,74.125,85.6339,99411.875,101839.7321,101046.4286,0.2571,0.0045,0.0,6.3839,3.175,5.6893
1449,Corse,7,202311,2023-03-12,338,400.0,303.0,94,81.0,0.0,582,719.0,609.0,97,115.0,87.0,27,24.0,0.0,167,206.0,175.0,,,,,,,3.1133,3.5059,3.6082,9.5621,11.2513,11.2241,14.2679,16.5632,16.7063,73.6354,60.8404,49.4518,20.6324,12.6048,22.0814,8.2562,5.6191,11.0615,0.594,1.045,1.109,100821.43,101224.02,101304.73,170.18,137.5,145.98,3.29,3.05,2.76,286.9232,282.9527,284.6205,72.0,79.4375,83.0893,100695.8036,101096.3393,101177.9464,0.0036,0.0634,0.0732,13.7732,9.8027,11.4705
1450,Nouvelle-Aquitaine,8,202311,2023-03-12,12877,16956.0,11819.0,9214,12765.0,7707.0,16540,21147.0,15931.0,209,275.0,192.0,150,207.0,125.0,268,343.0,259.0,,,,0.2551,0.2794,0.3132,6.3781,7.3476,9.7675,13.588,16.854,15.6845,23.3334,28.0863,30.6226,56.5023,49.8,43.3661,19.756,26.7185,17.7141,13.4485,22.2093,11.8043,1.8476,1.2244,0.7702,100945.5,102176.46,101490.57,209.14,149.54,139.89,5.37,3.68,4.05,282.8829,276.6918,280.8029,85.4321,67.6643,81.7214,99385.9643,100561.0,99914.5714,0.2453,0.0004,0.1496,9.7329,3.5418,7.6529
1451,Pays de la Loire,9,202311,2023-03-12,1110,3243.0,3424.0,245,1526.0,1822.0,1975,4960.0,5026.0,28,83.0,87.0,6,39.0,46.0,50,127.0,128.0,0.9426,0.6398,0.7537,0.2895,0.2078,0.2511,2.5896,2.7492,5.1999,9.6295,12.6966,13.0372,13.5865,16.8986,20.9974,66.3425,53.4748,42.1844,17.9489,23.2667,18.0645,11.0825,18.2803,12.8192,0.4845,0.3191,0.3405,100616.61,102383.39,101619.64,220.89,68.93,102.68,5.39,3.69,3.64,282.8286,276.9821,280.2804,84.25,67.4821,82.0536,100302.8571,102056.7857,101298.9286,0.1536,0.0036,0.1071,9.6786,3.8321,7.1304
1452,Auvergne-Rhône-Alpes,10,202311,2023-03-12,19158,17158.0,15581.0,15446,13053.0,12117.0,22870,21263.0,19045.0,232,208.0,189.0,187,158.0,147.0,277,258.0,231.0,0.6465,1.3565,0.9456,0.2816,0.3063,0.363,7.6539,5.9843,12.9493,19.0157,16.7504,22.382,4.6676,7.2998,5.3618,51.7578,49.3098,37.3482,19.2402,28.3159,22.2306,15.0666,23.4826,15.0021,2.2777,2.4323,4.7569,100900.18,101902.53,101454.82,174.06,185.15,158.08,3.72,3.67,3.44,281.3384,276.0665,280.3067,73.7366,67.119,75.9732,96556.6071,97432.6786,97071.6964,0.1568,0.0027,0.0272,8.1884,2.9165,7.1567
1453,Grand Est,11,202311,2023-03-12,18773,16763.0,11424.0,13041,12470.0,8367.0,24505,21056.0,14481.0,331,296.0,202.0,230,220.0,148.0,432,372.0,256.0,,,,0.23,0.3177,0.3472,3.9443,8.4054,12.3918,12.8259,19.4923,19.6375,18.7915,32.3116,38.5776,63.3884,48.8216,41.2616,13.5274,24.9354,21.5892,8.5308,18.0961,13.5165,0.8786,1.8033,0.9682,100513.43,102261.11,101664.32,220.5,174.11,186.25,5.42,3.44,2.93,280.1671,274.9739,279.1386,75.075,70.5893,80.1107,98140.75,99803.2857,99260.75,0.0761,0.0,0.0314,7.0171,1.8239,5.9886
1454,Normandie,12,202311,2023-03-12,3810,2685.0,1929.0,1395,1106.0,654.0,6225,4264.0,3204.0,112,79.0,57.0,41,32.0,19.0,183,126.0,95.0,,,,0.2036,0.2406,0.2071,5.0401,9.8177,12.3326,14.0422,19.6839,20.1505,21.7764,34.3281,38.7497,64.9479,55.9613,49.5634,13.1797,20.7568,18.7153,8.3131,13.361,12.5066,2.7841,1.6852,2.4866,100263.79,102573.71,101799.17,212.1,96.03,118.57,6.31,4.86,4.33,281.0326,276.9938,279.1251,84.9286,72.7902,82.7664,99125.1339,101389.5982,100632.5149,0.1448,0.0219,0.0134,7.8826,3.8438,5.9751
1455,Bourgogne-Franche-Comté,13,202311,2023-03-12,7461,6902.0,7093.0,4994,4359.0,4588.0,9928,9445.0,9598.0,260,240.0,247.0,174,152.0,160.0,346,328.0,334.0,,,,,,,3.2618,6.5262,10.3172,13.8289,17.1695,19.2905,18.7917,27.1083,35.0413,64.9164,50.6907,39.6467,13.5196,26.3303,18.8297,9.4752,20.2,12.0431,0.0585,0.315,0.0652,100730.0,102076.79,101603.21,189.64,136.61,175.71,3.83,4.12,3.02,279.875,275.8536,279.2071,77.9464,66.375,82.8214,98075.8929,99346.25,98920.7143,0.1893,0.0,0.0857,6.725,2.7036,6.0571
1456,Provence-Alpes-Côte d'Azur,1,202312,2023-03-19,9739,8783.0,15058.0,5471,5183.0,10610.0,14007,12383.0,19506.0,188,170.0,291.0,106,100.0,205.0,270,240.0,377.0,1.1079,2.2259,1.0956,0.206,0.2895,0.3528,4.91,8.6007,8.004,15.6478,21.9816,20.036,23.1396,35.132,32.2735,75.2444,57.444,50.4554,15.4875,24.5031,24.7568,6.0287,15.2387,16.7832,1.8464,3.0823,1.4386,101571.88,100691.16,101405.8,174.64,224.51,205.27,5.18,5.74,4.68,284.4095,283.994,280.7065,61.8333,68.7083,57.2381,97950.5357,97150.7738,97767.7976,0.0292,0.0923,0.0065,11.2595,10.844,7.5565
1457,Île-de-France,2,202312,2023-03-19,15227,17629.0,16761.0,11861,13955.0,13200.0,18593,21303.0,20322.0,123,142.0,135.0,96,112.0,106.0,150,172.0,164.0,,,,0.1931,0.1866,0.2461,12.9061,9.9036,12.2988,25.3929,22.3051,29.1459,45.1538,37.4426,47.9859,56.7829,59.955,44.9768,15.6181,15.4702,27.7145,7.6418,9.2155,19.016,,,,101073.93,100413.57,102403.57,209.64,225.18,88.21,4.31,5.13,4.64,283.5929,281.3411,276.5964,71.75,76.9286,64.1429,99989.8214,99327.5,101275.7143,0.0107,0.2875,0.0,10.4429,8.1911,3.4464
1458,Centre-Val de Loire,3,202312,2023-03-19,4150,3061.0,2685.0,2757,1857.0,1114.0,5543,4265.0,4256.0,158,116.0,102.0,105,70.0,42.0,211,162.0,162.0,,,,0.1436,0.1459,0.1817,5.9393,4.5376,6.8549,12.6047,11.4474,16.9859,21.6393,18.3544,27.4152,61.5243,64.9386,50.7359,10.94,14.3366,26.2347,6.1088,10.0014,20.2951,0.1809,0.1417,0.3945,101207.05,100657.05,102258.3,203.04,218.75,110.71,4.07,4.97,3.17,283.5964,281.6786,276.3429,75.4286,80.3571,64.7232,99536.9643,98983.3036,100523.3929,0.0768,0.1768,0.0,10.4464,8.5286,3.1929
1459,Bretagne,4,202312,2023-03-19,6465,6376.0,5475.0,4517,4427.0,3698.0,8413,8325.0,7252.0,187,184.0,158.0,131,128.0,107.0,243,240.0,209.0,,,,,,,2.8218,3.6866,3.8171,9.4698,11.7364,12.4181,13.5542,17.4223,18.4359,68.461,69.3121,62.0677,16.7453,17.5761,19.5945,7.4772,9.8704,14.1366,,,,100889.64,100373.97,102586.61,218.51,217.08,77.28,5.47,6.53,5.2,283.6839,282.3149,278.2848,81.9702,85.4628,71.3036,100115.6548,99639.5685,101849.5536,0.0842,0.2951,0.0125,10.5339,9.1649,5.1348
1460,Occitanie,5,202312,2023-03-19,8600,7770.0,8915.0,5742,5149.0,6000.0,11458,10391.0,11830.0,141,127.0,146.0,94,84.0,98.0,188,170.0,194.0,,,,,,,6.6366,12.1662,9.0562,13.4999,21.0212,17.2673,23.2086,39.3004,31.0476,69.7157,54.3751,58.6129,10.3672,20.6772,21.8856,4.9997,14.3349,16.938,0.4029,0.7008,0.339,101551.02,101118.04,101929.55,194.15,225.51,254.35,4.73,4.16,3.38,284.7944,284.2213,277.0127,74.1322,75.838,65.8567,98249.8129,97973.6012,98483.0697,0.1418,0.1195,0.0035,11.6444,11.0713,3.8627
1461,Hauts-de-France,6,202312,2023-03-19,13246,9646.0,8548.0,9793,6976.0,5879.0,16699,12316.0,11217.0,218,158.0,140.0,161,114.0,96.0,275,202.0,184.0,0.2381,0.6099,1.3375,0.1937,0.2477,0.2547,2.8564,4.0098,4.3464,11.0265,14.7951,18.3174,15.391,20.925,24.9623,59.9315,53.5042,45.756,13.3495,13.9958,21.0894,7.3606,9.0685,15.3374,0.2673,1.1626,1.7373,100850.45,100133.21,102588.93,207.14,208.84,102.95,4.39,4.51,3.92,282.7884,279.5339,276.325,77.0625,86.5446,74.125,100131.5179,99411.875,101839.7321,0.0723,0.2571,0.0045,9.6384,6.3839,3.175
1462,Corse,7,202312,2023-03-19,295,338.0,400.0,48,94.0,81.0,542,582.0,719.0,85,97.0,115.0,14,27.0,24.0,156,167.0,206.0,,,,,,,3.4987,3.1133,3.5059,11.1488,9.5621,11.2513,16.4411,14.2679,16.5632,73.9125,73.6354,60.8404,15.8216,20.6324,12.6048,5.6525,8.2562,5.6191,0.8005,0.594,1.045,101583.3,100821.43,101224.02,163.13,170.18,137.5,3.12,3.29,3.05,285.1857,286.9232,282.9527,68.2768,72.0,79.4375,101455.7143,100695.8036,101096.3393,0.0,0.0036,0.0634,12.0357,13.7732,9.8027
1463,Nouvelle-Aquitaine,8,202312,2023-03-19,14566,12877.0,16956.0,10849,9214.0,12765.0,18283,16540.0,21147.0,236,209.0,275.0,176,150.0,207.0,296,268.0,343.0,,,,0.2215,0.2551,0.2794,4.7606,6.3781,7.3476,9.3226,13.588,16.854,16.5914,23.3334,28.0863,63.9014,56.5023,49.8,11.5317,19.756,26.7185,5.1718,13.4485,22.2093,1.8788,1.8476,1.2244,101351.54,100945.5,102176.46,200.13,209.14,149.54,4.7,5.37,3.68,284.8003,282.8829,276.6918,79.658,85.4321,67.6643,99790.4821,99385.9643,100561.0,0.1201,0.2453,0.0004,11.6503,9.7329,3.5418
1464,Pays de la Loire,9,202312,2023-03-19,2902,1110.0,3243.0,1488,245.0,1526.0,4316,1975.0,4960.0,74,28.0,83.0,38,6.0,39.0,110,50.0,127.0,0.9608,0.9426,0.6398,0.2195,0.2895,0.2078,3.4269,2.5896,2.7492,8.7812,9.6295,12.6966,14.0217,13.5865,16.8986,62.3989,66.3425,53.4748,14.558,17.9489,23.2667,7.0611,11.0825,18.2803,0.3635,0.4845,0.3191,101114.29,100616.61,102383.39,216.79,220.89,68.93,4.39,5.39,3.69,284.1482,282.8286,276.9821,80.6786,84.25,67.4821,100800.7143,100302.8571,102056.7857,0.0625,0.1536,0.0036,10.9982,9.6786,3.8321
1465,Auvergne-Rhône-Alpes,10,202312,2023-03-19,14188,19158.0,17158.0,10298,15446.0,13053.0,18078,22870.0,21263.0,172,232.0,208.0,125,187.0,158.0,219,277.0,258.0,0.5716,0.6465,1.3565,0.2092,0.2816,0.3063,5.5883,7.6539,5.9843,14.9313,19.0157,16.7504,3.5636,4.6676,7.2998,64.5002,51.7578,49.3098,9.6835,19.2402,28.3159,5.1522,15.0666,23.4826,3.1184,2.2777,2.4323,101481.07,100900.18,101902.53,199.38,174.06,185.15,4.66,3.72,3.67,283.4192,281.3384,276.0665,62.5134,73.7366,67.119,97146.9643,96556.6071,97432.6786,0.0778,0.1568,0.0027,10.2692,8.1884,2.9165
1466,Grand Est,11,202312,2023-03-19,16931,18773.0,16763.0,12527,13041.0,12470.0,21335,24505.0,21056.0,299,331.0,296.0,221,230.0,220.0,377,432.0,372.0,,,,0.2419,0.23,0.3177,5.9398,3.9443,8.4054,15.8204,12.8259,19.4923,24.7842,18.7915,32.3116,62.0497,63.3884,48.8216,12.0217,13.5274,24.9354,6.3409,8.5308,18.0961,1.2101,0.8786,1.8033,101227.36,100513.43,102261.11,194.23,220.5,174.11,4.2,5.42,3.44,282.5657,280.1671,274.9739,72.6107,75.075,70.5893,98860.1786,98140.75,99803.2857,0.1111,0.0761,0.0,9.4157,7.0171,1.8239
1467,Normandie,12,202312,2023-03-19,9175,3810.0,2685.0,4731,1395.0,1106.0,13619,6225.0,4264.0,270,112.0,79.0,139,41.0,32.0,401,183.0,126.0,,,,0.1882,0.2036,0.2406,4.468,5.0401,9.8177,12.5634,14.0422,19.6839,19.4672,21.7764,34.3281,65.0975,64.9479,55.9613,12.552,13.1797,20.7568,6.6385,8.3131,13.361,2.1692,2.7841,1.6852,100897.95,100263.79,102573.71,210.76,212.1,96.03,5.61,6.31,4.86,283.0094,281.0326,276.9938,79.9955,84.9286,72.7902,99760.5804,99125.1339,101389.5982,0.0473,0.1448,0.0219,9.8594,7.8826,3.8438
1468,Bourgogne-Franche-Comté,13,202312,2023-03-19,5760,7461.0,6902.0,3740,4994.0,4359.0,7780,9928.0,9445.0,200,260.0,240.0,130,174.0,152.0,270,346.0,328.0,,,,,,,4.1311,3.2618,6.5262,13.8305,13.8289,17.1695,20.136,18.7917,27.1083,68.1796,64.9164,50.6907,9.5931,13.5196,26.3303,5.0543,9.4752,20.2,0.3846,0.0585,0.315,101350.36,100730.0,102076.79,217.14,189.64,136.61,3.42,3.83,4.12,282.2446,279.875,275.8536,71.875,77.9464,66.375,98702.5,98075.8929,99346.25,0.0143,0.1893,0.0,9.0946,6.725,2.7036
1469,Provence-Alpes-Côte d'Azur,1,202313,2023-03-26,10884,9739.0,8783.0,6046,5471.0,5183.0,15722,14007.0,12383.0,210,188.0,170.0,116,106.0,100.0,304,270.0,240.0,1.1995,1.1079,2.2259,0.2372,0.206,0.2895,6.156,4.91,8.6007,18.3436,15.6478,21.9816,27.7465,23.1396,35.132,64.4755,75.2444,57.444,16.966,15.4875,24.5031,8.5691,6.0287,15.2387,2.0527,1.8464,3.0823,101633.21,101571.88,100691.16,207.96,174.64,224.51,3.75,5.18,5.74,285.4339,284.4095,283.994,69.75,61.8333,68.7083,98031.25,97950.5357,97150.7738,0.0304,0.0292,0.0923,12.2839,11.2595,10.844
1470,Île-de-France,2,202313,2023-03-26,18790,15227.0,17629.0,15032,11861.0,13955.0,22548,18593.0,21303.0,152,123.0,142.0,122,96.0,112.0,182,150.0,172.0,,,,0.178,0.1931,0.1866,10.5279,12.9061,9.9036,20.7613,25.3929,22.3051,36.8692,45.1538,37.4426,64.3357,56.7829,59.955,13.7851,15.6181,15.4702,7.0258,7.6418,9.2155,,,,101160.71,101073.93,100413.57,220.36,209.64,225.18,5.77,4.31,5.13,284.475,283.5929,281.3411,73.3929,71.75,76.9286,100079.4643,99989.8214,99327.5,0.0161,0.0107,0.2875,11.325,10.4429,8.1911
1471,Centre-Val de Loire,3,202313,2023-03-26,4318,4150.0,3061.0,2583,2757.0,1857.0,6053,5543.0,4265.0,164,158.0,116.0,98,105.0,70.0,230,211.0,162.0,,,,0.1174,0.1436,0.1459,4.5821,5.9393,4.5376,9.9005,12.6047,11.4474,16.8729,21.6393,18.3544,66.7804,61.5243,64.9386,10.2096,10.94,14.3366,5.9873,6.1088,10.0014,0.0368,0.1809,0.1417,101386.07,101207.05,100657.05,213.66,203.04,218.75,4.37,4.07,4.97,284.1134,283.5964,281.6786,78.9732,75.4286,80.3571,99715.625,99536.9643,98983.3036,0.0973,0.0768,0.1768,10.9634,10.4464,8.5286
1472,Bretagne,4,202313,2023-03-26,4827,6465.0,6376.0,3039,4517.0,4427.0,6615,8413.0,8325.0,139,187.0,184.0,87,131.0,128.0,191,243.0,240.0,,,,,,,2.5585,2.8218,3.6866,8.2233,9.4698,11.7364,11.8247,13.5542,17.4223,78.4289,68.461,69.3121,17.5148,16.7453,17.5761,7.2144,7.4772,9.8704,,,,100926.49,100889.64,100373.97,219.88,218.51,217.08,6.93,5.47,6.53,284.0762,283.6839,282.3149,83.7738,81.9702,85.4628,100153.75,100115.6548,99639.5685,0.3048,0.0842,0.2951,10.9262,10.5339,9.1649
1473,Occitanie,5,202313,2023-03-26,8618,8600.0,7770.0,5444,5742.0,5149.0,11792,11458.0,10391.0,141,141.0,127.0,89,94.0,84.0,193,188.0,170.0,,,,,,,8.7347,6.6366,12.1662,16.8905,13.4999,21.0212,30.0372,23.2086,39.3004,65.1891,69.7157,54.3751,12.1229,10.3672,20.6772,6.7293,4.9997,14.3349,0.232,0.4029,0.7008,101719.84,101551.02,101118.04,191.65,194.15,225.51,3.49,4.73,4.16,285.2413,284.7944,284.2213,70.0395,74.1322,75.838,98409.7619,98249.8129,97973.6012,0.0324,0.1418,0.1195,12.0913,11.6444,11.0713
